date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2017-10-06,170.25,172.37,169.75,172.23,13124473,0.99,0.58%,172.23,2247612015.65,74932
2017-10-05,169.18,171.31,168.60,171.24,14580628,2.82,1.67%,171.24,2478527330.79,95553
2017-10-04,169.83,170.67,168.29,168.42,12127887,-1.54,-0.91%,168.42,2055518541.19,73869
2017-10-03,169.30,170.73,169.20,169.96,8190273,0.49,0.29%,169.96,1392790445.65,57439
2017-10-02,171.39,171.87,168.75,169.47,13392280,-1.40,-0.82%,169.47,2278305856.15,91715
2017-09-29,168.83,171.66,168.81,170.87,15340366,2.14,1.27%,170.87,2615692387.68,94441
2017-09-28,167.94,169.0696,167.16,168.73,12178747,1.05,0.63%,168.73,2049424273.01,79776
2017-09-27,165.90,168.34,165.57,167.68,19242548,3.47,2.11%,167.68,3214811334.55,108830
2017-09-26,164.50,165.50,162.78,164.21,23363335,1.34,0.82%,164.21,3837397635.05,147469
2017-09-25,169.24,169.30,161.56,162.87,41251583,-7.67,-4.50%,162.87,6774014847.98,270029
2017-09-22,170.21,171.73,169.22,170.54,12097138,-0.57,-0.33%,170.54,2062111144.47,75588
2017-09-21,171.69,172.27,170.01,171.11,11161412,-1.06,-0.62%,171.11,1910859963.72,73619
2017-09-20,172.50,173.05,170.70,172.17,12264125,-0.35,-0.20%,172.17,2107631309.46,80223
2017-09-19,170.62,172.56,170.36,172.52,13168595,2.51,1.48%,172.52,2261346622.76,88457
2017-09-18,171.99,172.07,169.34,170.01,12954013,-1.63,-0.95%,170.01,2211778776.00,81708
2017-09-15,170.88,172.34,170.26,171.64,15660539,0.68,0.40%,171.64,2682841295.31,72152
2017-09-14,172.26,172.28,170.50,170.96,15615654,-2.09,-1.21%,170.96,2674688131.33,93805
2017-09-13,173.01,173.17,172.06,173.05,9119295,0.09,0.05%,173.05,1574937155.16,65425
2017-09-12,173.76,174.00,171.75,172.96,11186328,-0.55,-0.32%,172.96,1931681943.85,76307
2017-09-11,172.40,173.89,172.20,173.51,12372040,2.56,1.50%,173.51,2143331900.30,81153
2017-09-08,173.09,173.49,170.80,170.95,10998459,-2.26,-1.30%,170.95,1891507818.82,71818
2017-09-07,171.94,173.3067,170.27,173.21,18049527,1.12,0.65%,173.21,3103358203.81,120767
2017-09-06,170.91,172.48,169.57,172.09,13906342,1.37,0.80%,172.09,2380869491.71,86560
2017-09-05,171.27,172.3875,169.55,170.72,13221127,-1.30,-0.76%,170.72,2259855005.00,88094
2017-09-01,172.40,172.915,171.31,172.02,11677589,0.05,0.03%,172.02,2010770040.51,79294
2017-08-31,170.40,172.145,170.06,171.97,17226465,2.05,1.21%,171.97,2953452204.71,110022
2017-08-30,168.17,170.18,167.63,169.92,11138293,1.87,1.11%,169.92,1884848406.04,76707
2017-08-29,165.25,168.425,165.00,168.05,11120986,0.81,0.48%,168.05,1862387241.65,74304
2017-08-28,166.91,167.70,166.33,167.24,8553741,0.92,0.55%,167.24,1429094157.60,64127
2017-08-25,167.86,168.38,166.18,166.32,12614477,-1.42,-0.85%,166.32,2105059808.93,83565
2017-08-24,168.88,169.29,166.41,167.74,14030420,-0.97,-0.57%,167.74,2351302036.27,94085
2017-08-23,168.84,169.36,168.20,168.71,9856473,-0.93,-0.55%,168.71,1663472562.08,63798
2017-08-22,168.28,169.87,167.15,169.64,11390975,1.86,1.11%,169.64,1925198913.85,81877
2017-08-21,167.16,168.00,165.82,167.78,11907488,0.37,0.22%,167.78,1990390357.69,83506
2017-08-18,166.84,168.67,166.21,167.41,15093638,0.50,0.30%,167.41,2530579212.17,100672
2017-08-17,169.34,169.86,166.85,166.91,17216030,-3.09,-1.82%,166.91,2894538148.04,114477
2017-08-16,171.25,171.38,169.24,170.00,15779924,-1.00,-0.58%,170.00,2684585118.20,117566
2017-08-15,171.49,171.50,170.01,171.00,8729172,0.25,0.15%,171.00,1491777339.59,59848
2017-08-14,170.09,171.08,169.29,170.75,12954231,2.67,1.59%,170.75,2208514831.95,84966
2017-08-11,167.95,168.82,166.85,168.08,13791153,0.68,0.41%,168.08,2316799030.56,94298
2017-08-10,170.06,170.59,166.85,167.40,20832746,-3.78,-2.21%,167.40,3505894575.70,140587
2017-08-09,169.98,171.45,169.56,171.18,10814984,-0.05,-0.03%,171.18,1846464800.01,78153
2017-08-08,171.88,173.05,170.62,171.23,14393524,-0.75,-0.44%,171.23,2475458033.83,95649
2017-08-07,169.95,172.06,169.66,171.98,12787844,2.36,1.39%,171.98,2189562910.82,83675
2017-08-04,168.97,170.06,168.69,169.62,10777727,1.03,0.61%,169.62,1825979709.59,70479
2017-08-03,169.30,169.70,168.25,168.59,10793841,-0.71,-0.42%,168.59,1823301137.37,75103
2017-08-02,170.30,170.55,166.91,169.30,17433774,-0.56,-0.33%,169.30,2939991985.52,117398
2017-08-01,169.82,170.47,169.05,169.86,14384957,0.61,0.36%,169.86,2444312017.99,93492
2017-07-31,172.00,172.72,168.55,169.25,25478945,-3.20,-1.86%,169.25,4329298304.84,168878
2017-07-28,169.07,173.43,169.05,172.45,24557553,2.01,1.18%,172.45,4228865242.60,138226
2017-07-27,174.70,175.49,167.50,170.44,68910708,4.83,2.92%,170.44,11874467933.46,392200
2017-07-26,166.01,166.01,164.10,165.61,35236867,0.33,0.20%,165.61,5819347830.54,210174
2017-07-25,165.01,165.54,163.8619,165.28,15383241,-0.72,-0.43%,165.28,2535516238.65,104134
2017-07-24,164.64,166.17,164.31,166.00,17366971,1.57,0.95%,166.00,2871572663.74,104832
2017-07-21,164.16,165.05,163.75,164.43,14744002,-0.10,-0.06%,164.43,2423745183.70,80361
2017-07-20,164.80,165.00,162.81,164.53,18523107,0.39,0.24%,164.53,3038405830.29,117772
2017-07-19,163.59,165.70,163.17,164.14,26273642,1.28,0.79%,164.14,4322734663.63,156547
2017-07-18,159.66,163.73,159.42,162.86,23722910,3.13,1.96%,162.86,3840057308.84,145457
2017-07-17,160.25,160.78,158.81,159.73,12858836,-0.24,-0.15%,159.73,2052571816.74,87532
