date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2018-10-29,305.26,307.89,275.40,284.84,21698841,-14.99,-5.00%,284.84,6275544155.42,230073
2018-10-26,300.51,313.99,292.30,299.83,19616041,-13.04,-4.17%,299.83,5910082272.50,205710
2018-10-25,307.12,319.94,305.25,312.87,13346921,11.04,3.66%,312.87,4166204272.36,152986
2018-10-24,332.28,333.00,300.73,301.83,19039297,-31.33,-9.40%,301.83,5976621665.90,218430
2018-10-23,318.00,336.58,316.77,333.16,14907326,3.62,1.10%,333.16,4869987451.04,178816
2018-10-22,333.10,335.80,320.34,329.54,17097175,-3.13,-0.94%,329.54,5624585837.27,160602
2018-10-19,351.00,355.80,332.20,332.67,16717233,-14.04,-4.05%,332.67,5747934535.19,162316
2018-10-18,360.673,362.20,346.05,346.71,18461040,-17.99,-4.93%,346.71,6493165301.34,184552
2018-10-17,378.33,380.00,356.50,364.70,32610947,18.30,5.28%,364.70,11908225439.96,341501
2018-10-16,337.24,347.95,330.555,346.40,20156418,13.27,3.98%,346.40,6858794654.44,235720
2018-10-15,337.63,339.2057,326.93,333.13,11214956,-6.43,-1.89%,333.13,3738637829.36,124266
2018-10-12,339.57,341.30,328.90,339.56,14870830,18.46,5.75%,339.56,5013369488.27,172008
2018-10-11,324.94,334.20,315.81,321.10,16082056,-4.79,-1.47%,321.10,5223350584.42,201921
2018-10-10,353.52,355.15,325.39,325.89,17183120,-29.82,-8.38%,325.89,5785447477.10,205262
2018-10-09,348.48,358.72,347.09,355.71,8754990,6.61,1.89%,355.71,3102488970.45,98575
2018-10-08,345.18,352.945,338.11,349.10,12375496,-2.25,-0.64%,349.10,4280132663.80,140776
2018-10-05,359.77,363.50,343.00,351.35,13522957,-12.30,-3.38%,351.35,4749091784.59,173654
2018-10-04,375.88,375.92,360.40,363.65,9074350,-13.40,-3.55%,363.65,3317307007.92,120936
2018-10-03,378.53,380.93,374.881,377.05,5798605,-0.09,-0.02%,377.05,2192331898.93,67788
2018-10-02,384.38,386.7999,373.83,377.14,8638717,-4.29,-1.12%,377.14,3285342560.58,104531
2018-10-01,375.85,386.11,375.59,381.43,8376560,7.30,1.95%,381.43,3204434046.72,101876
2018-09-28,379.24,380.80,373.73,374.13,7114878,-6.58,-1.73%,374.13,2681082863.50,93206
2018-09-27,379.87,383.20,376.00,380.71,7326246,2.83,0.75%,380.71,2784155273.47,92017
2018-09-26,373.59,382.00,370.88,377.88,13799728,8.45,2.29%,377.88,5211605345.48,158544
2018-09-25,370.23,371.34,364.492,369.43,6799816,-0.18,-0.05%,369.43,2503828995.50,77101
2018-09-24,359.00,373.64,354.33,369.61,9322522,8.42,2.33%,369.61,3436065047.01,121270
2018-09-21,366.59,372.22,360.74,361.19,11930568,-4.17,-1.14%,361.19,4350966658.44,102059
2018-09-20,370.26,370.26,363.17,365.36,6768086,-1.60,-0.44%,365.36,2478492361.94,89687
2018-09-19,373.95,377.61,359.17,366.96,11876841,-0.69,-0.19%,366.96,4361882449.70,143149
2018-09-18,353.67,368.15,351.56,367.65,10413981,17.30,4.94%,367.65,3767260074.04,128746
2018-09-17,364.22,367.33,349.57,350.35,7071945,-14.21,-3.90%,350.35,2516909397.95,97488
2018-09-14,368.55,371.09,363.46,364.56,4756426,-3.59,-0.98%,364.56,1745716051.27,68982
2018-09-13,371.91,374.09,366.84,368.15,8366122,-1.80,-0.49%,368.15,3099172963.44,108957
2018-09-12,359.08,370.43,356.24,369.95,10480769,14.02,3.94%,369.95,3811638219.82,125558
2018-09-11,344.67,356.15,343.9001,355.93,6198063,7.52,2.16%,355.93,2188919556.65,76620
2018-09-10,352.27,352.50,343.08,348.41,5752184,-0.27,-0.08%,348.41,1995980116.72,73267
2018-09-07,342.20,355.75,341.25,348.68,9105817,2.22,0.64%,348.68,3188555483.21,95187
2018-09-06,347.44,356.00,341.99,346.46,13050156,5.28,1.55%,346.46,4534984725.36,129727
2018-09-05,360.00,363.39,335.83,341.18,13092847,-22.42,-6.17%,341.18,4557543028.57,150231
2018-09-04,366.47,368.88,361.26,363.60,7605161,-4.08,-1.11%,363.60,2775733251.26,84554
2018-08-31,370.66,376.00,367.0766,367.68,7943443,-3.30,-0.89%,367.68,2951390194.54,83281
2018-08-30,365.00,376.8085,363.54,370.98,10981013,2.94,0.80%,370.98,4077005865.25,112109
2018-08-29,367.20,369.86,362.91,368.04,8118734,-0.45,-0.12%,368.04,2977412198.16,86095
2018-08-28,367.23,369.99,360.38,368.49,9222617,3.91,1.07%,368.49,3368797954.29,96337
2018-08-27,367.1453,374.49,360.00,364.58,17427304,5.76,1.61%,364.58,6413018650.67,178193
2018-08-24,346.00,359.15,344.541,358.82,14729137,19.65,5.79%,358.82,5205435899.00,147271
