date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-03-08,109.16,110.71,108.80,110.51,22818430,0.119,0.11%,109.3649,2504001933.83,159305
2019-03-07,111.40,111.55,109.865,110.39,25338954,-1.346,-1.22%,109.2461,2800436743.99,166512
2019-03-06,111.87,112.66,111.43,111.75,17686996,0.049,0.04%,110.592,1979588002.94,129586
2019-03-05,112.25,112.39,111.23,111.70,19538318,-0.554,-0.50%,110.5426,2182566146.37,117995
2019-03-04,113.02,113.25,110.80,112.26,26608014,-0.267,-0.24%,111.0968,2980707876.02,170808
2019-03-01,112.89,113.02,111.665,112.53,23501169,0.495,0.45%,111.364,2641529021.98,132340
2019-02-28,112.04,112.88,111.73,112.03,29083934,-0.139,-0.12%,110.8691,3263044490.81,136857
2019-02-27,111.69,112.36,110.88,112.17,21487062,-0.188,-0.17%,111.0077,2404110787.29,127159
2019-02-26,111.26,113.24,111.17,112.36,21536733,0.762,0.69%,111.1957,2422836244.67,147829
2019-02-25,111.76,112.18,111.26,111.59,23750599,0.614,0.56%,110.4337,2653321656.63,154669
2019-02-22,110.05,111.20,109.82,110.97,27763218,1.544,1.43%,109.8201,3074661287.20,182501
2019-02-21,106.90,109.48,106.87,109.41,29063231,2.237,2.11%,108.2763,3157837085.78,199039
2019-02-20,107.86,107.94,106.29,107.15,21607671,-0.554,-0.52%,106.0397,2314988545.79,143113
2019-02-19,107.79,108.66,107.78,108.17,18038460,-0.049,-0.05%,106.5939,1952338169.80,120035
2019-02-15,107.91,108.30,107.3624,108.22,26606886,1.301,1.23%,106.6431,2871045434.44,155670
2019-02-14,106.31,107.29,105.66,106.90,21784703,0.089,0.08%,105.3424,2323244007.55,142118
2019-02-13,107.50,107.78,106.71,106.81,18394869,-0.079,-0.07%,105.2537,1970460151.58,124894
2019-02-12,106.14,107.14,105.48,106.89,25056595,1.616,1.56%,105.3325,2673382709.20,159337
2019-02-11,106.20,106.58,104.965,105.25,18914123,-0.414,-0.40%,103.7164,1995053144.86,132579
2019-02-08,104.39,105.78,104.2603,105.67,21461093,0.394,0.38%,104.1303,2255247134.58,136050
2019-02-07,105.185,105.59,104.29,105.27,29760697,-0.749,-0.72%,103.7361,3125819485.88,196222
2019-02-06,107.00,107.00,105.53,106.03,20609759,-1.173,-1.11%,104.485,2186461055.72,145729
2019-02-05,106.06,107.27,105.96,107.22,27325365,1.458,1.40%,105.6577,2920255882.60,167997
