date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-02-14,303.38,306.77,301.00,303.77,5200832,-4.40,-1.43%,303.77,1581415243.96,57500
2019-02-13,312.35,312.75,305.57,308.17,5141617,-3.64,-1.17%,308.17,1585209700.67,56321
2019-02-12,316.20,318.19,309.62,311.81,5517570,-1.03,-0.33%,311.81,1734508778.63,58001
2019-02-11,311.60,318.60,310.50,312.84,7129713,7.04,2.30%,312.84,2243449345.61,76788
2019-02-08,306.83,307.445,298.50,305.80,5844212,-1.71,-0.56%,305.80,1769812246.03,69922
2019-02-07,313.30,314.70,303.00,307.51,6520611,-9.71,-3.06%,307.51,2011510482.20,76033
2019-02-06,319.59,324.24,315.624,317.22,5038546,-4.13,-1.29%,317.22,1609349930.70,56122
2019-02-05,312.49,322.44,312.2494,321.35,6742765,8.46,2.70%,321.35,2153235512.34,78405
2019-02-04,312.98,315.30,301.88,312.89,7352082,0.68,0.22%,312.89,2285266292.94,80469
2019-02-01,305.42,316.10,303.50,312.21,7283441,5.19,1.69%,312.21,2270485795.94,83696
2019-01-31,301.00,311.5636,294.00,307.02,12569245,-1.75,-0.57%,307.02,3832839702.79,141566
2019-01-30,300.45,309.00,298.49,308.77,11250318,11.31,3.80%,308.77,3410964811.38,140201
2019-01-29,295.27,298.5566,291.80,297.46,4621692,1.08,0.36%,297.46,1366214268.06,53971
2019-01-28,292.91,297.46,287.75,296.38,6423279,-0.66,-0.22%,296.38,1884654214.31,74271
2019-01-25,294.39,298.5195,289.55,297.04,7258078,5.53,1.90%,297.04,2135927785.01,83140
2019-01-24,283.03,293.68,279.2831,291.51,8012155,3.92,1.36%,291.51,2307360130.84,92157
2019-01-23,292.50,294.50,281.69,287.59,12529993,-11.33,-3.79%,287.59,3607065043.86,153487
2019-01-22,304.82,308.00,295.50,298.92,12066741,-3.34,-1.11%,298.92,3615402572.34,134791
2019-01-18,323.00,327.1297,299.7301,302.26,24150763,-45.05,-12.97%,302.26,7513687670.57,285328
2019-01-17,346.21,351.50,344.15,347.31,3676733,1.26,0.36%,347.31,1278733584.23,41333
2019-01-16,344.78,352.00,343.50,346.05,4691739,1.62,0.47%,346.05,1636549844.79,52792
2019-01-15,335.00,348.80,334.50,344.43,6056590,10.03,3.00%,344.43,2083671182.16,70890
2019-01-14,342.38,342.50,334.00,334.40,5247284,-12.86,-3.70%,334.40,1774238490.20,58463
2019-01-11,342.09,348.41,338.77,347.26,5039052,2.29,0.66%,347.26,1732717375.12,56733
2019-01-10,334.40,345.39,331.79,344.97,6056354,6.44,1.90%,344.97,2060150640.50,68048
2019-01-09,335.50,343.5025,331.47,338.53,5432945,3.18,0.95%,338.53,1842656929.45,60076
2019-01-08,341.96,344.01,327.02,335.35,7008516,0.39,0.12%,335.35,2349815496.79,75879
2019-01-07,321.72,336.74,317.7508,334.96,7551225,17.27,5.44%,334.96,2497428122.11,87649
2019-01-04,306.00,318.00,302.73,317.69,7394116,17.33,5.77%,317.69,2306064010.14,84616
2019-01-03,307.00,309.40,297.38,300.36,6965184,-9.76,-3.15%,300.36,2104421960.37,81543
2019-01-02,306.10,315.13,298.80,310.12,11658648,-22.68,-6.81%,310.12,3584239035.28,144872
